,Paquetes,Tiempo de misión,Hora,Estado de la misión,Servo,Latitud,Longitud,Temperatura,Presión,Altitud,Aceleración en X,Aceleración en Y,Aceleración en Z,Giro X,Giro Y,Giro Z,Ángulo X,Ángulo Y,Ángulo Z,Brujula,Bateria,CO2,Humedad,Velocidad
698,31314,368.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78148.0,4.93,5.101,0.098,-12.557,-2.63,-51.13,27.02,212.9,-117.84,2245.24,183.91,75.0,677.0,22.49,0.62
699,31315,368.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78148.0,4.93,5.101,0.098,-12.557,-2.63,-51.13,27.02,212.9,-117.84,2245.24,183.91,75.0,677.0,22.49,0.62
700,31316,368.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78148.0,4.93,5.101,0.098,-12.557,-2.63,-51.13,27.02,212.9,-117.84,2245.24,183.91,77.0,677.0,22.49,0.62
701,31317,368.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78147.0,4.21,4.022,0.196,-10.399,-2.63,-51.13,27.02,212.9,-117.84,2245.24,183.91,77.0,677.0,22.49,0.62
702,31318,368.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78147.0,4.21,4.022,0.196,-10.399,-184.05,-32.43,-116.71,189.84,-122.59,2230.77,188.6,77.0,677.0,22.49,0.62
703,31319,368.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78147.0,4.21,4.022,0.196,-10.399,-184.05,-32.43,-116.71,189.84,-122.59,2230.77,188.6,77.0,677.0,22.29,0.62
704,31320,368.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78147.0,4.21,4.022,0.196,-10.399,-184.05,-32.43,-116.71,189.84,-122.59,2230.77,188.6,76.0,677.0,22.29,0.62
705,31321,368.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,4.21,3.041,0.196,-8.731,-184.05,-32.43,-116.71,189.84,-122.59,2230.77,188.6,76.0,677.0,22.29,0.62
706,31322,368.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,4.21,3.041,0.196,-8.731,-158.19,15.4,-86.86,163.86,-120.84,2216.35,204.76,76.0,677.0,22.29,0.62
707,31323,368.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,4.21,3.041,0.196,-8.731,-158.19,15.4,-86.86,163.86,-120.84,2216.35,204.76,76.0,677.0,22.29,0.62
708,31324,368.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,4.21,3.041,0.196,-8.731,-158.19,15.4,-86.86,163.86,-120.84,2216.35,204.76,74.0,677.0,22.29,0.62
709,31325,368.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78156.0,3.9,2.354,0.589,-10.791,-158.19,15.4,-86.86,163.86,-120.84,2216.35,204.76,74.0,677.0,22.29,0.62
710,31326,368.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78156.0,3.9,2.354,0.589,-10.791,63.14,85.68,38.76,171.77,-111.35,2221.16,204.71,74.0,677.0,22.29,0.62
711,31327,368.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78156.0,3.9,2.354,0.589,-10.791,63.14,85.68,38.76,171.77,-111.35,2221.16,204.71,74.0,677.0,22.29,0.62
712,31328,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78156.0,3.9,2.354,0.589,-10.791,63.14,85.68,38.76,171.77,-111.35,2221.16,204.71,76.0,677.0,22.29,0.62
713,31329,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,3.39,2.845,0.294,-9.81,63.14,85.68,38.76,171.77,-111.35,2221.16,204.71,76.0,677.0,22.29,-0.62
714,31330,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,3.39,2.845,0.294,-9.81,225.83,71.79,109.96,201.31,-103.03,2235.78,194.5,76.0,677.0,22.29,-1.44
715,31331,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,3.39,2.845,0.294,-9.81,225.83,71.79,109.96,201.31,-103.03,2235.78,194.5,76.0,677.0,22.29,-1.44
716,31332,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,3.39,2.845,0.294,-9.81,225.83,71.79,109.96,201.31,-103.03,2235.78,194.5,74.0,677.0,22.29,-1.44
717,31333,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78151.0,3.59,2.845,0.294,-10.006,225.83,71.79,109.96,201.31,-103.03,2235.78,194.5,74.0,677.0,22.29,-1.44
718,31334,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78151.0,3.59,2.845,0.294,-10.006,214.65,-0.43,83.75,226.93,-104.3,2246.17,184.54,74.0,677.0,22.29,-1.34
719,31335,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78151.0,3.59,2.845,0.294,-10.006,214.65,-0.43,83.75,226.93,-104.3,2246.17,184.54,74.0,677.0,22.4,-1.34
720,31336,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78151.0,3.59,2.845,0.294,-10.006,214.65,-0.43,83.75,226.93,-104.3,2246.17,184.54,74.0,677.0,22.4,-1.34
721,31337,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,35.0,78159.0,2.77,2.845,0.294,-10.006,214.65,-0.43,83.75,226.93,-104.3,2246.17,184.54,74.0,677.0,22.4,-1.34
722,31338,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,35.0,78159.0,2.77,2.845,0.294,-10.006,-8.42,8.15,-49.78,224.57,-104.16,2237.91,182.44,74.0,677.0,22.4,-1.44
723,31339,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,35.0,78159.0,2.77,2.845,0.294,-10.006,-8.42,8.15,-49.78,224.57,-104.16,2237.91,182.44,74.0,677.0,22.4,-1.44
724,31340,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,35.0,78159.0,2.77,2.845,0.294,-10.006,-8.42,8.15,-49.78,224.57,-104.16,2237.91,182.44,72.0,677.0,22.4,-1.44
725,31341,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,35.0,78156.0,3.18,3.139,0.294,-10.987,-8.42,8.15,-49.78,224.57,-104.16,2237.91,182.44,72.0,677.0,22.4,-1.44
726,31342,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,35.0,78156.0,3.18,3.139,0.294,-10.987,-156.55,-15.13,-133.43,204.61,-107.18,2221.36,190.11,72.0,677.0,22.4,-1.03
727,31343,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,35.0,78156.0,3.18,3.139,0.294,-10.987,-156.55,-15.13,-133.43,204.61,-107.18,2221.36,190.11,72.0,675.0,22.4,-1.03
728,31344,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,35.0,78156.0,3.18,3.139,0.294,-10.987,-156.55,-15.13,-133.43,204.61,-107.18,2221.36,190.11,75.0,675.0,22.4,-1.03
729,31345,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,35.0,78160.0,3.9,3.041,0.294,-11.085,-156.55,-15.13,-133.43,204.61,-107.18,2221.36,190.11,75.0,675.0,22.4,-1.03
730,31346,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,35.0,78160.0,3.9,3.041,0.294,-11.085,-205.26,-68.73,-165.92,175.92,-117.75,2198.13,201.91,75.0,675.0,22.4,-0.0
731,31347,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,35.0,78160.0,3.9,3.041,0.294,-11.085,-205.26,-68.73,-165.92,175.92,-117.75,2198.13,201.91,75.0,675.0,22.4,-0.0
732,31348,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,35.0,78160.0,3.9,3.041,0.294,-11.085,-205.26,-68.73,-165.92,175.92,-117.75,2198.13,201.91,73.0,675.0,22.4,-0.0
733,31349,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78153.0,3.18,2.649,0.392,-9.81,-205.26,-68.73,-165.92,175.92,-117.75,2198.13,201.91,73.0,675.0,22.4,-0.0
734,31350,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78153.0,3.18,2.649,0.392,-9.81,-46.68,-14.31,-71.66,170.27,-120.42,2189.25,209.68,73.0,675.0,22.4,-0.0
735,31351,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78153.0,3.18,2.649,0.392,-9.81,-46.68,-14.31,-71.66,170.27,-120.42,2189.25,209.68,73.0,675.0,22.3,-0.0
736,31352,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78153.0,3.18,2.649,0.392,-9.81,-46.68,-14.31,-71.66,170.27,-120.42,2189.25,209.68,75.0,675.0,22.3,-0.0
737,31353,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,3.49,2.943,0.392,-10.595,-46.68,-14.31,-71.66,170.27,-120.42,2189.25,209.68,75.0,675.0,22.3,-0.0
738,31354,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,3.49,2.943,0.392,-10.595,167.64,111.71,63.15,197.68,-103.12,2199.73,202.29,75.0,675.0,22.3,-0.0
739,31355,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,3.49,2.943,0.392,-10.595,167.64,111.71,63.15,197.68,-103.12,2199.73,202.29,75.0,675.0,22.3,-0.0
740,31356,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,3.49,2.943,0.392,-10.595,167.64,111.71,63.15,197.68,-103.12,2199.73,202.29,71.0,675.0,22.3,-0.0
741,31357,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78151.0,2.98,3.139,0.392,-10.791,167.64,111.71,63.15,197.68,-103.12,2199.73,202.29,71.0,675.0,22.3,-0.0
742,31358,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78151.0,2.98,3.139,0.392,-10.791,208.3,100.26,82.05,222.58,-92.14,2209.91,193.36,71.0,675.0,22.3,-0.0
743,31359,369.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78151.0,2.98,3.139,0.392,-10.791,208.3,100.26,82.05,222.58,-92.14,2209.91,193.36,71.0,675.0,22.3,-0.0
744,31360,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78151.0,2.98,3.139,0.392,-10.791,208.3,100.26,82.05,222.58,-92.14,2209.91,193.36,76.0,675.0,22.3,-0.0
745,31361,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78153.0,3.49,3.041,0.294,-10.104,208.3,100.26,82.05,222.58,-92.14,2209.91,193.36,76.0,675.0,22.3,0.21
746,31362,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78153.0,3.49,3.041,0.294,-10.104,93.93,46.43,13.29,233.1,-87.91,2211.55,191.98,76.0,675.0,22.3,0.31
747,31363,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78153.0,3.49,3.041,0.294,-10.104,93.93,46.43,13.29,233.1,-87.91,2211.55,191.98,76.0,675.0,22.3,0.31
748,31364,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78153.0,3.49,3.041,0.294,-10.104,93.93,46.43,13.29,233.1,-87.91,2211.55,191.98,77.0,675.0,22.3,0.31
749,31365,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,2.57,1.275,0.098,-3.924,93.93,46.43,13.29,233.1,-87.91,2211.55,191.98,77.0,675.0,22.3,0.31
750,31366,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,2.57,1.275,0.098,-3.924,-94.98,-36.18,-97.72,220.44,-93.76,2199.44,198.21,77.0,675.0,22.3,-1.33
751,31367,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,2.57,1.275,0.098,-3.924,-94.98,-36.18,-97.72,220.44,-93.76,2199.44,198.21,77.0,675.0,22.01,-1.33
752,31368,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,2.57,1.275,0.098,-3.924,-94.98,-36.18,-97.72,220.44,-93.76,2199.44,198.21,71.0,675.0,22.01,-1.33
753,31369,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78161.0,3.49,3.335,0.392,-11.674,-94.98,-36.18,-97.72,220.44,-93.76,2199.44,198.21,71.0,675.0,22.01,-1.33
754,31370,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78161.0,3.49,3.335,0.392,-11.674,-90.05,-71.28,-98.22,204.67,-106.96,2182.84,208.11,71.0,675.0,22.01,0.31
755,31371,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78161.0,3.49,3.335,0.392,-11.674,-90.05,-71.28,-98.22,204.67,-106.96,2182.84,208.11,71.0,675.0,22.01,0.31
756,31372,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78161.0,3.49,3.335,0.392,-11.674,-90.05,-71.28,-98.22,204.67,-106.96,2182.84,208.11,75.0,675.0,22.01,0.31
757,31373,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78154.0,3.8,2.649,0.392,-9.81,-90.05,-71.28,-98.22,204.67,-106.96,2182.84,208.11,75.0,675.0,22.01,0.31
758,31374,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78154.0,3.8,2.649,0.392,-9.81,-15.1,-66.09,-55.11,202.27,-116.14,2176.0,215.37,75.0,675.0,22.01,0.31
759,31375,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78154.0,3.8,2.649,0.392,-9.81,-15.1,-66.09,-55.11,202.27,-116.14,2176.0,215.37,75.0,645.0,22.01,0.31
760,31376,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78154.0,3.8,2.649,0.392,-9.81,-15.1,-66.09,-55.11,202.27,-116.14,2176.0,215.37,73.0,645.0,22.01,0.31
761,31377,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78154.0,3.59,2.943,0.294,-10.202,-15.1,-66.09,-55.11,202.27,-116.14,2176.0,215.37,73.0,645.0,22.01,0.31
762,31378,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78154.0,3.59,2.943,0.294,-10.202,122.12,87.5,47.84,218.17,-105.34,2182.56,212.68,73.0,645.0,22.01,0.61
763,31379,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78154.0,3.59,2.943,0.294,-10.202,122.12,87.5,47.84,218.17,-105.34,2182.56,212.68,73.0,645.0,22.01,0.61
764,31380,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78154.0,3.59,2.943,0.294,-10.202,122.12,87.5,47.84,218.17,-105.34,2182.56,212.68,77.0,645.0,22.01,0.61
765,31381,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78158.0,2.77,3.041,0.294,-10.889,122.12,87.5,47.84,218.17,-105.34,2182.56,212.68,77.0,645.0,22.01,0.61
766,31382,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78158.0,2.77,3.041,0.294,-10.889,152.65,115.69,78.91,235.91,-92.45,2192.34,204.92,77.0,645.0,22.01,0.61
767,31383,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78158.0,2.77,3.041,0.294,-10.889,152.65,115.69,78.91,235.91,-92.45,2192.34,204.92,77.0,645.0,22.0,0.61
768,31384,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78158.0,2.77,3.041,0.294,-10.889,152.65,115.69,78.91,235.91,-92.45,2192.34,204.92,73.0,645.0,22.0,0.61
769,31385,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78157.0,2.98,2.845,0.196,-9.516,152.65,115.69,78.91,235.91,-92.45,2192.34,204.92,73.0,645.0,22.0,0.61
770,31386,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78157.0,2.98,2.845,0.196,-9.516,45.06,64.64,30.82,242.08,-83.35,2197.46,197.86,73.0,645.0,22.0,0.61
771,31387,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78157.0,2.98,2.845,0.196,-9.516,45.06,64.64,30.82,242.08,-83.35,2197.46,197.86,73.0,645.0,22.0,0.61
772,31388,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78157.0,2.98,2.845,0.196,-9.516,45.06,64.64,30.82,242.08,-83.35,2197.46,197.86,71.0,645.0,22.0,0.61
773,31389,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,2.77,2.747,0.294,-9.614,45.06,64.64,30.82,242.08,-83.35,2197.46,197.86,71.0,645.0,22.0,0.61
774,31390,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,2.77,2.747,0.294,-9.614,-77.84,-36.0,-39.08,231.34,-89.33,2192.61,199.18,71.0,645.0,22.0,0.61
775,31391,370.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,2.77,2.747,0.294,-9.614,-77.84,-36.0,-39.08,231.34,-89.33,2192.61,199.18,71.0,645.0,22.0,0.61
776,31392,371.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78155.0,2.77,2.747,0.294,-9.614,-77.84,-36.0,-39.08,231.34,-89.33,2192.61,199.18,76.0,645.0,22.0,0.61
777,31393,371.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78154.0,3.59,2.845,0.196,-9.908,-77.84,-36.0,-39.08,231.34,-89.33,2192.61,199.18,76.0,645.0,22.0,-0.72
778,31394,371.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78154.0,3.59,2.845,0.196,-9.908,-142.52,-140.41,-78.74,212.95,-107.87,2182.85,206.12,76.0,645.0,22.0,-0.21
779,31395,371.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78154.0,3.59,2.845,0.196,-9.908,-142.52,-140.41,-78.74,212.95,-107.87,2182.85,206.12,76.0,645.0,22.0,-0.21
780,31396,371.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78154.0,3.59,2.845,0.196,-9.908,-142.52,-140.41,-78.74,212.95,-107.87,2182.85,206.12,75.0,645.0,22.0,-0.21
781,31397,371.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78153.0,4.01,2.649,0.294,-9.418,-142.52,-140.41,-78.74,212.95,-107.87,2182.85,206.12,75.0,645.0,22.0,-0.21
782,31398,371.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78153.0,4.01,2.649,0.294,-9.418,-107.3,-122.87,-53.81,199.21,-123.93,2176.18,213.93,75.0,645.0,22.0,0.42
783,31399,371.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78153.0,4.01,2.649,0.294,-9.418,-107.3,-122.87,-53.81,199.21,-123.93,2176.18,213.93,75.0,645.0,21.95,0.42
784,31400,371.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78153.0,4.01,2.649,0.294,-9.418,-107.3,-122.87,-53.81,199.21,-123.93,2176.18,213.93,73.0,645.0,21.95,0.42
785,31401,371.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78157.0,3.29,2.551,0.294,-9.32,-107.3,-122.87,-53.81,199.21,-123.93,2176.18,213.93,73.0,645.0,21.95,0.42
786,31402,371.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78157.0,3.29,2.551,0.294,-9.32,64.56,62.78,66.91,209.27,-114.52,2187.28,211.13,73.0,645.0,21.95,0.52
787,31403,371.0, 12:41:28,Misión Iniciada,0.0,19.32662,-99.187241,34.9,78157.0,3.29,2.551,0.294,-9.32,64.56,62.78,66.91,209.27,-114.52,2187.28,211.13,73.0,645.0,21.95,0.52
788,31404,371.0, 12:41:28,Misión Iniciada,0.0,19.326635,-99.187218,34.9,78157.0,3.29,2.551,0.294,-9.32,64.56,62.78,66.91,209.27,-114.52,2187.28,211.13,72.0,645.0,21.95,0.52
789,31405,371.0, 12:41:28,Misión Iniciada,0.0,19.326635,-99.187218,34.9,78162.0,3.39,2.747,0.294,-9.81,64.56,62.78,66.91,209.27,-114.52,2187.28,211.13,72.0,645.0,21.95,0.52
790,31406,371.0, 12:41:28,Misión Iniciada,0.0,19.326635,-99.187218,34.9,78162.0,3.39,2.747,0.294,-9.81,167.95,132.63,129.5,229.54,-99.01,2203.73,201.02,72.0,645.0,21.95,0.41
791,31407,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.9,78162.0,3.39,2.747,0.294,-9.81,167.95,132.63,129.5,229.54,-99.01,2203.73,201.02,72.0,630.0,21.95,0.41
792,31408,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.9,78162.0,3.39,2.747,0.294,-9.81,167.95,132.63,129.5,229.54,-99.01,2203.73,201.02,76.0,630.0,21.95,0.41
793,31409,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.9,78167.0,3.18,2.943,0.294,-10.202,167.95,132.63,129.5,229.54,-99.01,2203.73,201.02,76.0,630.0,21.95,0.41
794,31410,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.9,78167.0,3.18,2.943,0.294,-10.202,120.07,88.15,95.06,244.63,-88.46,2216.75,193.65,76.0,630.0,21.95,0.41
795,31411,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.9,78167.0,3.18,2.943,0.294,-10.202,120.07,88.15,95.06,244.63,-88.46,2216.75,193.65,76.0,630.0,21.95,0.41
796,31412,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.9,78167.0,3.18,2.943,0.294,-10.202,120.07,88.15,95.06,244.63,-88.46,2216.75,193.65,74.0,630.0,21.95,0.41
797,31413,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.9,78160.0,2.36,2.943,0.294,-9.712,120.07,88.15,95.06,244.63,-88.46,2216.75,193.65,74.0,630.0,21.95,0.41
798,31414,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.9,78160.0,2.36,2.943,0.294,-9.712,-35.99,7.77,1.46,238.92,-89.0,2216.93,194.19,74.0,630.0,21.95,0.41
799,31415,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.9,78160.0,2.36,2.943,0.294,-9.712,-35.99,7.77,1.46,238.92,-89.0,2216.93,194.19,74.0,630.0,22.03,0.41
800,31416,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.9,78160.0,2.36,2.943,0.294,-9.712,-35.99,7.77,1.46,238.92,-89.0,2216.93,194.19,76.0,630.0,22.03,0.41
801,31417,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78159.0,3.39,2.943,0.196,-10.202,-35.99,7.77,1.46,238.92,-89.0,2216.93,194.19,76.0,630.0,22.03,0.41
802,31418,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78159.0,3.39,2.943,0.196,-10.202,-166.69,-104.23,-82.28,210.59,-107.45,2203.27,201.56,76.0,630.0,22.03,0.41
803,31419,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78159.0,3.39,2.943,0.196,-10.202,-166.69,-104.23,-82.28,210.59,-107.45,2203.27,201.56,76.0,630.0,22.03,0.41
804,31420,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78159.0,3.39,2.943,0.196,-10.202,-166.69,-104.23,-82.28,210.59,-107.45,2203.27,201.56,75.0,630.0,22.03,0.41
805,31421,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78156.0,3.29,2.649,0.294,-9.712,-166.69,-104.23,-82.28,210.59,-107.45,2203.27,201.56,75.0,630.0,22.03,0.41
806,31422,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78156.0,3.29,2.649,0.294,-9.712,-117.38,-93.02,-54.6,195.67,-119.89,2196.5,209.15,75.0,630.0,22.03,0.41
807,31423,371.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78156.0,3.29,2.649,0.294,-9.712,-117.38,-93.02,-54.6,195.67,-119.89,2196.5,209.15,75.0,630.0,22.03,0.41
808,31424,372.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78156.0,3.29,2.649,0.294,-9.712,-117.38,-93.02,-54.6,195.67,-119.89,2196.5,209.15,74.0,630.0,22.03,0.41
809,31425,372.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78156.0,3.29,2.551,0.392,-9.123,-117.38,-93.02,-54.6,195.67,-119.89,2196.5,209.15,74.0,630.0,22.03,-0.0
810,31426,372.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78156.0,3.29,2.551,0.392,-9.123,23.02,-2.96,31.69,198.08,-121.13,2200.43,209.52,74.0,630.0,22.03,-0.1
811,31427,372.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78156.0,3.29,2.551,0.392,-9.123,23.02,-2.96,31.69,198.08,-121.13,2200.43,209.52,74.0,630.0,22.03,-0.1
812,31428,372.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78156.0,3.29,2.551,0.392,-9.123,23.02,-2.96,31.69,198.08,-121.13,2200.43,209.52,75.0,630.0,22.03,-0.1
813,31429,372.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78162.0,3.08,2.649,0.294,-9.908,23.02,-2.96,31.69,198.08,-121.13,2200.43,209.52,75.0,630.0,22.03,-0.1
814,31430,372.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78162.0,3.08,2.649,0.294,-9.908,147.57,83.21,108.69,216.48,-111.39,2214.56,201.04,75.0,630.0,22.03,-0.1
815,31431,372.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78162.0,3.08,2.649,0.294,-9.908,147.57,83.21,108.69,216.48,-111.39,2214.56,201.04,75.0,630.0,22.02,-0.1
816,31432,372.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78162.0,3.08,2.649,0.294,-9.908,147.57,83.21,108.69,216.48,-111.39,2214.56,201.04,75.0,630.0,22.02,-0.1
817,31433,372.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78162.0,2.36,2.845,0.294,-10.006,147.57,83.21,108.69,216.48,-111.39,2214.56,201.04,75.0,630.0,22.02,-0.1
818,31434,372.0, 12:41:37,Misión Iniciada,0.0,19.326635,-99.187218,34.8,78162.0,2.36,2.845,0.294,-10.006,122.73,73.48,90.44,235.67,-100.48,2229.58,188.82,75.0,630.0,22.02,-0.0
